Name,Prices,Network_Technology,Network_2gbands,Network_3gbands,Network_4gbands,Network_Speed,Body_Dimensions,Body_Weight,Body_Build,Body_SIM,Display_Type,Display_Resolution,Platform_OS,Platform_Chipset,Platform_Cpu,Platform_Gpu,Memory_Cardslot,Memory_Internalmemory,MainCamera_Cameraspecs,MainCamera_Features,MainCamera_Video,SelfieCamera_Cameraspecs,SelfieCamera_Features,Sound_Feature,Sound_3.5mmjack,COMMS_WLAN,COMMS_Bluetooth,COMMS_NFC,COMMS_Radio,COMMS_USB,Battery_Type,Battery_Charging,Colors,Price
Honor Play 5T Pro,,GSM / CDMA / HSPA / CDMA2000 / LTE,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 900 / 1900 / 2100 , LTE,"HSPA, LTE",160.7 x 73.3 x 8.4 mm (6.33 x 2.89 x 0.33 in),179 g (6.31 oz),,Nano-SIM + Nano-SIM,"6.6 inches, 105.2 cm","1080 x 2400 pixels, 20:9 ratio (~399 ppi density)","Android 11, Magic UI 4.0",Mediatek MT6769V/CU Helio G80 (12 nm),Octa-core (2x2.0 GHz Cortex-A75 & 6x1.8 GHz Cortex-A55),Mali-G52 MC2,No,128GB 8GB RAM,"64 MP, f/1.9, 27mm (wide), PDAF,
2 MP, f/2.4, (depth)","LED flash, HDR, panorama","1080p@30fps, gyro-EIS","16 MP, f/2.0, (wide)",1080p@30fps,Yes,Yes,"WLANWi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct","5.1, A2DP, LE",No,No,"USB Type-C 2.0, OTG",Li-Po 4000 mAh,22.5W wired,"Magic Black, Titanium Silver",About 200 EUR
Honor Magic3,,GSM / CDMA / HSPA / EVDO / LTE / 5G,GSM 850 / 900 / 1800 / 1900 ,HSDPA 800 / 850 / 900 / 1700(AWS) / 1900 / 2100 ,"1, 2, 3, 4, 5, 7, 8, 12, 17, 18, 19, 20, 26, 28, 34, 38, 39, 40, 41","HSPA, LTE, 5G",162.8 x 74.9 x 8.99 mm (Glass) / 9.5 mm (Vegan Leather),203 g (Glass) / 202 g (Vegan Leather) (7.16 oz),"Glass front, glass back or vegan leather back, aluminum frame",Nano-SIM + Nano-SIM,"6.76 inches, 115.7 cm","1344 x 2772 pixels, 18.5:9 ratio (~456 ppi density)","Android 11, Magic UI 5",Qualcomm SM8350 Snapdragon 888 5G (5 nm),Octa-core (1x2.84 GHz Cortex-X1 & 3x2.42 GHz Cortex-A78 & 4x1.80 GHz Cortex-A55,Adreno 660,No,"128GB 8GB RAM, 256GB 8GB RAM","50 MP, f/1.9, 23mm (wide), 1/1.56"", 1.0µm, multi-directional PDAF,
64 MP, f/1.8, (monochrome),
13 MP, f/2.2, 120˚ (ultrawide)","LED flash, HDR, panorama","4K@30/60fps, 1080p@30/60fps, gyro-EIS","13 MP, f/2.4, 100˚ (ultrawide)",1080p@30fps,"Yes, with stereo speakers",No,"WLANWi-Fi 802.11 a/b/g/n/ac/6, dual-band, Wi-Fi Direct","5.2, A2DP, LE, aptX HD",Yes,No,"USB Type-C 3.1, OTG",Li-Po 4600 mAh,66W wired,"Golden Hour (Vegan Leather), Blue Hour (Vegan  Leather), Black, White",About 670 EUR
Honor Magic3 Pro,,GSM / CDMA / HSPA / EVDO / LTE / 5G,GSM 850 / 900 / 1800 / 1900 ,HSDPA 800 / 850 / 900 / 1700(AWS) / 1900 / 2100 ,"1, 2, 3, 4, 5, 7, 8, 12, 17, 18, 19, 20, 26, 28, 34, 38, 39, 40, 41","HSPA, LTE, 5G",162.8 x 74.9 x 9.0 mm or 9.5 mm,212 g / 213 g (7.48 oz),"Glass front, glass back or vegan leather back, aluminum frame",Nano-SIM + Nano-SIM,"6.76 inches, 115.7 cm","1344 x 2772 pixels, 18.5:9 ratio (~456 ppi density)","Android 11, Magic UI 5",Qualcomm SM8350 Snapdragon 888+ 5G (5 nm),Octa-core (1x2.99 GHz Cortex-X1 & 3x2.42 GHz Cortex-A78 & 4x1.80 GHz Cortex-A55),Adreno 660,No,"256GB 8GB RAM, 256GB 12GB RAM, 512GB 12GB RAM","50 MP, f/1.9, 23mm (wide), 1/1.56"", 1.0µm, multi-directional PDAF,
64 MP, f/3.5, 90mm (telephoto), 1/2.0"", 0.7µm, PDAF, OIS, 3.5x optical zoom,
64 MP, f/1.8, (monochrome),
13 MP, f/2.2, 120˚ (ultrawide), PDAF,
TOF 3D (depth)","Color spectrum sensor, LED flash, HDR, panorama","4K@30/60fps, 1080p@30/60fps, gyro-EIS","13 MP, f/2.4, 100˚ (ultrawide),
TOF 3D, (depth/biometrics sensor)",1080p@30fps,"Yes, with stereo speakers",No,"WLANWi-Fi 802.11 a/b/g/n/ac/6, dual-band, Wi-Fi Direct","5.2, A2DP, LE, aptX HD",Yes,No,"USB Type-C 2.0, OTG",Li-Po 4600 mAh,66W wired,"Golden Hour (Vegan Leather), Black, White",About 800 EUR
Honor Magic3 Pro+,,GSM / CDMA / HSPA / EVDO / LTE / 5G,GSM 850 / 900 / 1800 / 1900 ,HSDPA 800 / 850 / 900 / 1700(AWS) / 1900 / 2100 ,"1, 2, 3, 4, 5, 7, 8, 12, 17, 18, 19, 20, 26, 28, 34, 38, 39, 40, 41","HSPA, LTE, 5G",162.8 x 74.9 x 9.9 mm (6.41 x 2.95 x 0.39 in),236 g (8.32 oz),"Glass front, ceramic back, aluminum frame",Nano-SIM + Nano-SIM,"6.76 inches, 115.7 cm","1344 x 2772 pixels, 18.5:9 ratio (~456 ppi density)","Android 11, Magic UI 5",Qualcomm SM8350 Snapdragon 888+ 5G (5 nm),Octa-core (1x2.99 GHz Cortex-X1 & 3x2.42 GHz Cortex-A78 & 4x1.80 GHz Cortex-A55),Adreno 660,No,512GB 12GB RAM,"50 MP, f/1.9, 23mm (wide), 1/1.28"", 1.22µm, multi-directional PDAF, OIS,
64 MP, f/3.5, 90mm (telephoto), 1/2.0"", 0.7µm, PDAF, OIS, 3.5x optical zoom, 10x hybrid zoom,
64 MP, f/1.8, (monochrome),
64 MP, f/2.4, 11mm 126˚ (ultrawide), 1/2.0"", 0.7µm, PDAF,
TOF 3D (depth)","Color spectrum sensor, LED flash, HDR, panorama","4K@30/60fps, 1080p@30/60fps, gyro-EIS","13 MP, f/2.4, 100˚ (ultrawide),
TOF 3D, (depth/biometrics sensor)",1080p@30fps,"Yes, with stereo speakers",No,"WLANWi-Fi 802.11 a/b/g/n/ac/6, dual-band, Wi-Fi Direct","5.2, A2DP, LE, aptX HD",Yes,No,"USB Type-C 3.1, OTG",Li-Po 4600 mAh,66W wired,"Ceramic Black, Ceramic White",About 1070 EUR
Honor X20,,GSM / CDMA / HSPA / LTE / 5G,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100 , LTE,"HSPA, LTE, 5G",161.8 x 74.7 x 8.5 mm (6.37 x 2.94 x 0.33 in),192 g (6.77 oz),,Nano-SIM + Nano-SIM,"6.67 inches, 108.1 cm",1080 x 2376 pixels (~391 ppi density),"Android 11, Magic UI 4.2",Mediatek Dimensity 900 (6 nm),Octa-core (2x2.4 GHz Cortex-A78 & 6x2.0 GHz Cortex-A55),Mali-G78 MC4,No,"128GB 6GB RAM, 128GB 8GB RAM, 256GB 8GB RAM","64 MP, f/1.9 (wide),
2 MP, f/2.4, (macro),
2 MP, f/2.4, (depth)","LED flash, HDR, panorama","4K@30fps, gyro-EIS","16 MP, f/2.0, (wide)",1080p@30fps,Yes,Yes,"WLANWi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct","5.1, A2DP, LE",No,No,"USB Type-C 2.0, OTG",Li-Po 4300 mAh,66W wired,"Blue, Silver, Black",About 250 EUR
Honor Tablet V7 Pro,,GSM / HSPA / LTE / 5G,GSM 850 / 900 / 1800 / 1900 , HSDPA 800 / 850 / 900 / 1900 / 2100 , LTE,"HSPA, LTE, 5G - cellular model only",252.1 x 163.4 x 7.3 mm (9.93 x 6.43 x 0.29 in),485 g (1.07 lb),,Nano-SIM (cellular model only),"11.0 inches, 350.9 cm","1600 x 2560 pixels, 16:10 ratio (~274 ppi density)","Android 11, Magic UI 5.0",Mediatek MT8797 Kompanio 1300T (6 nm),Octa-core (4x2.6 GHz Cortex-A78 & 4x2.0 GHz Cortex-A55),Mali-G77 MC9,microSDXC (dedicated slot),"128GB 6GB RAM, 128GB 8GB RAM, 256GB 8GB RAM","13 MP, (wide), AF,
2 MP, (macro)","LED flash, HDR",4K@30fps,5 MP,1080p@30fps,"Yes, with stereo speakers (4 speakers)",No,"WLANWi-Fi 802.11 a/b/g/n/ac/6, dual-band, Wi-Fi Direct","5.1, A2DP, LE",No,No,USB-C,Li-Po 7250 mAh,"22.5W wired, 100% in 125 min","Gold, Blue, Silver",About 330 EUR
Honor Tab 5,,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 900 / 1900 / 2100 ,"1, 3, 5, 7, 8, 20","HSPA 42.2/5.76 Mbps, LTE (2CA) Cat6 300/50 Mbps - cellular model only",204.2 x 122.2 x 8.2 mm (8.04 x 4.81 x 0.32 in),310 g (10.93 oz),,Nano-SIM + Nano-SIM (cellular model only),"8.0 inches, 185.6 cm","1920 x 1200 pixels, 16:10 ratio (~283 ppi density)","Android 9.0 (Pie), Magic 2",Kirin 710 (12 nm),Octa-core (4x2.2 GHz Cortex-A73 & 4x1.7 GHz Cortex-A53),Mali-G51 MP4,microSDXC,"32GB 3GB RAM, 64GB 4GB RAM, 128GB 4GB RAM","8 MP, f/2.0, AF",HDR,1080p@30fps,"8 MP, f/2.0",,"Yes, with stereo speakers",Yes,"WLANWi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct","4.2, A2DP, LE",No,No,microUSB 2.0,"Li-Po 5100 mAh, non-removable",10W wired,"Silver, Blue",About 200 EUR
Honor 8A Pro,,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 900 / 1900 / 2100 ,"1, 3, 5, 7, 8, 20, 38, 40, 41","HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps",156.3 x 73.5 x 8 mm (6.15 x 2.89 x 0.31 in),150 g (5.29 oz),,Nano-SIM + Nano-SIM,"6.09 inches, 91.0 cm","720 x 1560 pixels, 19.5:9 ratio (~282 ppi density)","Android 9.0 (Pie), EMUI 9",Mediatek MT6765 Helio P35 (12 nm),Octa-core (4x2.3 GHz Cortex-A53 & 4x1.8 GHz Cortex-A53),PowerVR GE8320,microSDXC (dedicated slot),"32GB 2GB RAM, 32GB 3GB RAM, 64GB 3GB RAM","13 MP, f/1.8, PDAF","LED flash, HDR, panorama",1080p@30fps,"8 MP, f/2.0",1080p@30fps,Yes,Yes,"WLANWi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct","4.2, A2DP, LE",No,FM radio,microUSB 2.0,"Li-Po 3020 mAh, non-removable",,"Black, Blue, Red, Gold",About 200 EUR
Honor 20i,,GSM / CDMA / HSPA / LTE,GSM 900 / 1800 / 1900 ,HSDPA 850 / 900 / 2100 ,"1, 3, 5, 8, 34, 38, 39, 40, 41","HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps",154.8 x 73.6 x 8 mm (6.09 x 2.90 x 0.31 in),164 g (5.78 oz),,Nano-SIM + Nano-SIM,"6.21 inches, 94.7 cm","1080 x 2340 pixels, 19.5:9 ratio (~415 ppi density)","Android 9.0 (Pie), EMUI 9.1",Kirin 710 (12 nm),Octa-core (4x2.2 GHz Cortex-A73 & 4x1.7 GHz Cortex-A53),Mali-G51 MP4,microSDXC (uses shared SIM slot),"64GB 6GB RAM, 128GB 4GB RAM, 128GB 6GB RAM, 256GB 6GB RAM","24 MP, f/1.8, PDAF,
8 MP, f/2.4, 13mm (ultrawide),
2 MP, f/2.4, (depth)","LED flash, HDR, panorama",1080p@30/60fps,"32 MP, f/2.0, 26mm (wide), 1/2.8"", 0.8µm",1080p@30fps,Yes,Yes,"WLANWi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct","4.2, A2DP, LE, aptX HD",No,FM radio,"microUSB 2.0, OTG","Li-Po 3400 mAh, non-removable",10W wired,"Gradient Blue, Gradient red, Magic Night Black",About 210 EUR
Honor 20 lite,,GSM / HSPA / LTE,GSM 900 / 1800 / 1900 ,HSDPA 850 / 900 / 1900 / 2100 ,"1, 3, 5, 7, 8, 20","HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps",154.8 x 73.6 x 8 mm (6.09 x 2.90 x 0.31 in),164 g (5.78 oz),"Glass front, plastic back, plastic frame",Nano-SIM,"6.21 inches, 94.7 cm","1080 x 2340 pixels, 19.5:9 ratio (~415 ppi density)","Android 9.0 (Pie), EMUI 9",Kirin 710 (12 nm),Octa-core (4x2.2 GHz Cortex-A73 & 4x1.7 GHz Cortex-A53),Mali-G51 MP4,microSDXC (uses shared SIM slot),"64GB 4GB RAM, 64GB 6GB RAM, 128GB 4GB RAM, 128GB 6GB RAM, 128GB 8GB RAM","24 MP, f/1.8, PDAF,
8 MP, f/2.4, 120˚(ultrawide),
2 MP, f/2.4, (depth)","LED flash, HDR, panorama",1080p@30/60fps,"32 MP, f/2.0, 26mm (wide), 1/2.8"", 0.8µm",1080p@30fps,Yes,Yes,"WLANWi-Fi 802.11 b/g/n, Wi-Fi Direct","4.2, A2DP, LE",Yes,FM radio,"microUSB 2.0, OTG","Li-Po 3400 mAh, non-removable",10W wired,"Phantom Blue, Phantom Red, Magic Night Black",About 190 EUR
Honor 20,,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 ,HSDPA 800 / 850 / 900 / 1700(AWS) / 1900 / 2100 ,"1, 2, 3, 4, 5, 7, 8, 18, 19, 20, 26, 28, 38, 40, 41","HSPA, LTE",154.3 x 74 x 7.9 mm (6.07 x 2.91 x 0.31 in),174 g (6.14 oz),"Glass front, glass back, aluminum frame",Nano-SIM + Nano-SIM,"6.26 inches, 96.2 cm","1080 x 2340 pixels, 19.5:9 ratio (~412 ppi density)","Android 9.0 (Pie), upgradable to Android 10, Magic UI 4.0",Kirin 980 (7 nm),Octa-core (2x2.6 GHz Cortex-A76 & 2x1.92 GHz Cortex-A76 & 4x1.8 GHz Cortex-A55),Mali-G76 MP10,No,"128GB 6GB RAM, 128GB 8GB RAM, 256GB 8GB RAM","48 MP, f/1.8, 28mm (wide), 1/2.0"", 0.8µm, PDAF,
16 MP, f/2.2, 13mm (ultrawide), 1/3.1"",
2 MP, f/2.4, (macro),
2 MP, f/2.4, (depth)","LED flash, HDR, panorama","4K@30fps, 1080p@30/60fps; gyro-EIS","32 MP, f/2.0, 26mm (wide), 1/2.8"", 0.8µm","1080p@30fps, gyro-EIS",Yes,No,"WLANWi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct","5.0, A2DP, aptX HD, LE",Yes,No,"USB Type-C 2.0, OTG","Li-Po 3750 mAh, non-removable","22.5W wired, 50% in 24 min","Midnight Black, Sapphire Blue, Icelandic white, Phantom Blue",About 400 EUR
Honor 20 Pro,,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 ,HSDPA 800 / 850 / 900 / 1700(AWS) / 1900 / 2100 ,"1, 2, 3, 4, 5, 7, 8, 18, 19, 20, 26, 28, 38, 40, 41","HSPA, LTE",154.6 x 74 x 8.4 mm (6.09 x 2.91 x 0.33 in),182 g (6.42 oz),"Glass front, glass back, aluminum frame",Nano-SIM + Nano-SIM,"6.26 inches, 96.2 cm","1080 x 2340 pixels, 19.5:9 ratio (~412 ppi density)","Android 9.0 (Pie), Magic 2.1",Kirin 980 (7 nm),Octa-core (2x2.6 GHz Cortex-A76 & 2x1.92 GHz Cortex-A76 & 4x1.8 GHz Cortex-A55),Mali-G76 MP10,No,"128GB 8GB RAM, 256GB 8GB RAM","48 MP, f/1.4, 28mm (wide), 1/2.0"", 0.8µm, PDAF, OIS,
8 MP, f/2.4, 80mm (telephoto), 1/4.4"", PDAF, OIS, 3x optical zoom,
16 MP, f/2.2, 13mm (ultrawide), 1/3.1"",
2 MP, f/2.4, (macro)","Laser AF, LED flash, HDR, panorama","4K@30fps, 1080p@30/60fps; gyro-EIS","32 MP, f/2.0, 26mm (wide), 1/2.8"", 0.8µm","1080p@30fps, gyro-EIS",Yes,No,"WLANWi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct","5.0, A2DP, aptX HD, LE",Yes (market/region dependent),No,"USB Type-C 2.0, OTG","Li-Po 4000 mAh, non-removable","22.5W wired, 50% in 30 min","Phantom Blue, Phantom Black, Icelandic Illusion",About 470 EUR
Honor Pad 5 8,,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 900 / 2100 , LTE,"HSPA, LTE - cellular model only",204.2 x 122.2 x 8.2 mm (8.04 x 4.81 x 0.32 in),-,,Nano-SIM (cellular model only),"8.0 inches, 185.6 cm","1920 x 1200 pixels, 16:10 ratio (~283 ppi density)","Android 9.0 (Pie), Magic 2.0",Kirin 710 (12 nm),Octa-core (4x2.2 GHz Cortex-A73 & 4x1.7 GHz Cortex-A53),Mali-G51 MP4,microSDXC (dedicated slot),"32GB 3GB RAM, 64GB 4GB RAM","8 MP, AF",,1080p@30fps,8 MP,,"Yes, with stereo speakers",Yes,"WLANWi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct","4.2, A2DP, LE",No,No,microUSB 2.0,"Li-Po 5100 mAh, non-removable",,"Champagne Gold, Dark Gray, Glacial Blue",About 200 EUR
Honor Pad 5 10.1,,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 900 / 2100 , LTE,"HSPA 42.2/5.76 Mbps, LTE (2CA) Cat6 300/50 Mbps - cellular model only",243 x 164 x 7.8 mm (9.57 x 6.46 x 0.31 in),-,"Glass front, aluminum back, aluminum frame",Nano-SIM (cellular model only),"10.1 inches, 295.8 cm","1920 x 1200 pixels, 16:10 ratio (~224 ppi density)","Android 8.0 (Oreo), EMUI 8",Kirin 659 (16 nm),Octa-core (4x2.36 GHz Cortex-A53 & 4x1.7 GHz Cortex-A53),Mali-T830 MP2,microSDXC (dedicated slot),"32GB 3GB RAM, 64GB 4GB RAM","5 MP, f/2.4, AF",,1080p@30fps,"2 MP, f/2.4",,"Yes, with stereo speakers",Yes,"WLANWi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct","4.2, A2DP, LE",No,No,microUSB 2.0,"Li-Po 5100 mAh, non-removable",,Glacial Blue,About 250 EUR
Honor 8S,,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 900 / 2100 ,"1, 3, 5, 7, 8, 20","HSPA, LTE",147.1 x 70.8 x 8.5 mm (5.79 x 2.79 x 0.33 in),146 g (5.15 oz),"Glass front, plastic back, plastic frame",Nano-SIM,"5.71 inches, 81.4 cm","720 x 1520 pixels, 19:9 ratio (~295 ppi density)","Android 9.0 (Pie), EMUI 9",Mediatek MT6761 Helio A22 (12 nm),Quad-core 2.0 GHz Cortex-A53,PowerVR GE8320,microSDXC (dedicated slot),"32GB 2GB RAM, 64GB 3GB RAM","13 MP, f/1.8, PDAF","LED flash, HDR, panorama",1080p@30fps,"5 MP, f/2.2",,Yes,Yes,"WLANWi-Fi 802.11 b/g/n, Wi-Fi Direct","5.0, A2DP, LE",No,FM radio,microUSB 2.0,"Li-Po 3020 mAh, non-removable",,"Black, Gold, Blue",About 120 EUR
Honor 9X (China),,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 900 / 1900 / 2100 ,"1, 3, 7, 8, 20","HSPA 42.2/5.76 Mbps, LTE (2CA) Cat12 600/50 Mbps",163.1 x 77.2 x 8.8 mm (6.42 x 3.04 x 0.35 in),206 g (7.27 oz),,Nano-SIM,"6.59 inches, 106.6 cm","1080 x 2340 pixels, 19.5:9 ratio (~391 ppi density)","Android 9.0 (Pie), EMUI 9.1",Kirin 810 (7 nm),Octa-core (2x2.27 GHz Cortex-A76 & 6x1.88 GHz Cortex-A55),Mali-G52 MP6,microSDXC (uses shared SIM slot),"64GB 4GB RAM, 64GB 6GB RAM, 128GB 6GB RAM, 128GB 8GB RAM","48 MP, f/1.8, (wide), 1/2.0"", 0.8µm, PDAF,
2 MP, f/2.4, (depth)","LED flash, HDR, panorama",1080p@30fps,"Motorized pop-up 16 MP, f/2.2, 26mm (wide), 1/3.06"", 1.0µm",1080p@60fps,Yes,Yes,"WLANWi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct","5.0, A2DP, LE",No,FM radio,USB Type-C 2.0,"Li-Po 4000 mAh, non-removable",10W wired,"Magic Night Black, Charm Sea Blue, Charm Red, Icelandic White",About 180 EUR
Honor 9X Pro,,GSM / CDMA / HSPA / EVDO / LTE,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 900 / 2100 ,"1, 3, 7, 8, 20, 38, 40, 41 - International","HSPA 42.2/5.76 Mbps, LTE (2CA) Cat12 600/50 Mbps",163.5 x 77.3 x 8.8 mm (6.44 x 3.04 x 0.35 in),202 g (7.13 oz),"Glass front, glass back, aluminum frame",Nano-SIM + Nano-SIM,"6.59 inches, 106.6 cm","1080 x 2340 pixels, 19.5:9 ratio (~391 ppi density)","Android 9.0 (Pie), upgradable to Android 10, EMUI 9.1, no Google Play Services",Kirin 810 (7 nm),Octa-core (2x2.27 GHz Cortex-A76 & 6x1.88 GHz Cortex-A55),Mali-G52 MP6,microSDXC (uses shared SIM slot),"128GB 8GB RAM, 256GB 6GB RAM, 256GB 8GB RAM","48 MP, f/1.8, (wide), 1/2.0"", 0.8µm, PDAF,
8 MP, f/2.4, 120˚ (ultrawide),
2 MP, f/2.4, (depth)","LED flash, HDR, panorama","1080p@30fps, gyro-EIS","Motorized pop-up 16 MP, f/2.2, 26mm (wide), 1/3.06"", 1.0µm",1080p@60fps,Yes,Yes,"WLANWi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct","4.2, A2DP, LE (International)",No,FM radio,USB Type-C 2.0,"Li-Po 4000 mAh, non-removable",10W wired,"Midnight Black, Phantom Purple",About 230 EUR
Honor 20S,,GSM / CDMA / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 ,HSDPA 800 / 850 / 900 / 1700(AWS) / 2100 ,"1, 3, 4, 5, 8, 19, 34, 38, 39, 40, 41","HSPA, LTE",154.3 x 74 x 7.9 mm (6.07 x 2.91 x 0.31 in),172 g (6.07 oz),"Glass front, glass back, aluminum frame",Nano-SIM + Nano-SIM,"6.26 inches, 96.2 cm","1080 x 2340 pixels, 19.5:9 ratio (~412 ppi density)","Android 9.0 (Pie), Magic 2.1",Kirin 810 (7 nm),Octa-core (2x2.27 GHz Cortex-A76 & 6x1.88 GHz Cortex-A55),Mali-G52 MP6,No,"128GB 6GB RAM, 128GB 8GB RAM","48 MP, f/1.8, 28mm (wide), 1/2.0"", 0.8µm, PDAF,
8 MP, f/2.4, 13mm (ultrawide),
2 MP, f/2.4, (macro)","LED flash, HDR, panorama",1080p@30fps,"32 MP, f/2.0, 26mm (wide), 1/2.8"", 0.8µm",1080p@30fps,Yes,No,"WLANWi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct","5.0, A2DP, aptX HD, LE",No,No,"USB Type-C 2.0, OTG","Li-Po 3750 mAh, non-removable",20W wired,"Black, Blue, White",About 250 EUR
Honor Play 3,,GSM / CDMA / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 900 / 1900 / 2100 ,"1, 3, 5, 7, 8, 34, 38, 39, 40, 41","HSPA 42.2/5.76 Mbps, LTE (2CA) Cat6 400/50 Mbps",159.8 x 76.1 x 8.1 mm (6.29 x 3.00 x 0.32 in),176 g (6.21 oz),"Glass front, plastic back, plastic frame",Nano-SIM + Nano-SIM,"6.39 inches, 100.2 cm","720 x 1560 pixels, 19.5:9 ratio (~269 ppi density)","Android 9.0 (Pie), EMUI 9.1",Kirin 710F (12 nm),Octa-core (4x2.2 GHz Cortex-A73 & 4x1.7 GHz Cortex-A53),Mali-G51 MP4,microSDXC (uses shared SIM slot),"64GB 4GB RAM, 64GB 6GB RAM, 128GB 4GB RAM","48 MP, f/1.8, 27mm (wide), 1/2.0"", 0.8µm, PDAF,
8 MP, f/2.4, 13mm (ultrawide), 1/4.0"", 1.12µm,
2 MP, f/2.4, (depth)","LED flash, HDR, panorama",1080p@30fps,"8 MP, f/2.0",1080p@30fps,Yes,Yes,"WLANWi-Fi 802.11 b/g/n, Wi-Fi Direct","5.0, A2DP, LE",No,FM radio,"microUSB 2.0, OTG","Li-Po 4000 mAh, non-removable",10W wired,"Magic Night Black, Aurora Blue, Charm Red",About 130 EUR
Honor Play 3e,,GSM / CDMA / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 900 / 2100 ,"1, 3, 5, 8, 38, 39, 40, 41","HSPA, LTE",147.1 x 70.8 x 8.5 mm (5.79 x 2.79 x 0.33 in),146 g (5.15 oz),,Nano-SIM + Nano-SIM,"5.71 inches, 81.4 cm","720 x 1520 pixels, 19:9 ratio (~295 ppi density)","Android 9.0 (Pie), EMUI 9.1",Mediatek MT6762R Helio P22 (12 nm),Octa-core (4x2.0 GHz Cortex-A53 & 4x1.5 GHz Cortex-A53),PowerVR GE8320,microSDXC (dedicated slot),"32GB 2GB RAM, 64GB 3GB RAM","13 MP, f/1.8, PDAF","LED flash, HDR, panorama",1080p@30fps,"5 MP, f/2.2",1080p@30fps,Yes,Yes,"WLANWi-Fi 802.11 b/g/n, Wi-Fi Direct","5.0, A2DP, LE",No,FM radio,"microUSB 2.0, OTG","Li-Po 3020 mAh, non-removable",,"Magic Night Black, Platinum Gold, Aurora Blue",About 90 EUR
Honor 20 lite (China),,GSM / CDMA / HSPA / LTE,GSM 900 / 1800 / 1900 ,HSDPA 850 / 900 / 1900 / 2100 ,"1, 3, 5, 8, 38, 39, 40, 41","HSPA, LTE",157.2 x 73.2 x 7.7 mm (6.19 x 2.88 x 0.30 in),171.5 g (6.07 oz),,Nano-SIM + Nano-SIM,"6.3 inches, 95.8 cm","1080 x 2400 pixels, 20:9 ratio (~418 ppi density)","Android 9.0 (Pie), EMUI 9.1",Kirin 710F (12 nm),Octa-core (4x2.2 GHz Cortex-A73 & 4x1.7 GHz Cortex-A53),Mali-G51 MP4,microSDXC (uses shared SIM slot),"64GB 4GB RAM, 64GB 6GB RAM, 128GB 6GB RAM, 128GB 8GB RAM","48 MP, f/1.8, 28mm (wide), 1/2.0"", 0.8µm, PDAF,
8 MP, f/2.4, 13mm (ultrawide),
2 MP, f/2.4, (depth)","LED flash, HDR, panorama",1080p@30fps,"16 MP, f/2.0, 26mm (wide), 1/3.06"", 1.0µm",1080p@30fps,Yes,Yes,"WLANWi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct","5.0, A2DP, LE",No,FM radio,"USB Type-C 2.0, OTG","Li-Po 4000 mAh, non-removable",20W wired,"Black, Green, Blue/Pink",About 220 EUR
