Name,Prices,Network_Technology,Network_2gbands,Network_3gbands,Network_4gbands,Network_Speed,Body_Dimensions,Body_Weight,Body_Build,Body_SIM,Display_Type,Display_Resolution,Platform_OS,Platform_Chipset,Platform_Cpu,Platform_Gpu,Memory_Cardslot,Memory_Internalmemory,MainCamera_Cameraspecs,MainCamera_Features,MainCamera_Video,SelfieCamera_Cameraspecs,SelfieCamera_Features,Sound_Feature,Sound_3.5mmjack,COMMS_WLAN,COMMS_Bluetooth,COMMS_NFC,COMMS_Radio,COMMS_USB,Battery_Type,Battery_Charging,Colors,Price
Huawei Mate 30,,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 ,HSDPA 800 / 850 / 900 / 1700(AWS) / 1900 / 2100 ,"1, 2, 3, 4, 5, 6, 7, 8, 9, 12, 17, 18, 19, 20, 26, 28, 32, 34, 38, 39, 40, 41, 66 - Global","HSPA, LTE",160.8 x 76.1 x 8.4 mm (6.33 x 3.00 x 0.33 in),196 g (6.91 oz),"Glass front, glass back, aluminum frame",Nano-SIM,"6.62 inches, 107.6 cm","1080 x 2340 pixels, 19.5:9 ratio (~389 ppi density)","Android 10, EMUI 10, no Google Play Services",Kirin 990 (7 nm+),Octa-core (2x2.86 GHz Cortex-A76 & 2x2.09 GHz Cortex-A76 & 4x1.86 GHz Cortex-A55),Mali-G76 MP16,Nano Memory (uses shared SIM slot),"128GB 6GB RAM, 128GB 8GB RAM","40 MP, f/1.8, 27mm (wide), 1/1.54"", PDAF,
8 MP, f/2.4, 80mm (telephoto), 1/4.0"", PDAF, OIS, 3x optical zoom,
16 MP, f/2.2, 17mm (ultrawide)","Laser AF, Leica optics, dual-LED dual-tone flash, panorama, HDR","4K@30/60fps, 1080p@30/60/120fps, 720p@960fps, gyro-EIS","24 MP, f/2.0, 26mm (wide), 1/2.8"", 0.9µm,
TOF 3D, (depth/biometrics sensor)",1080p@30fps,"Yes, with stereo speakers",Yes,"WLANWi-Fi 802.11 a/b/g/n/ac, dual-band, DLNA, Wi-Fi Direct","5.1, A2DP, aptX HD, LE",Yes,No,"USB Type-C 3.1, OTG","Li-Po 4200 mAh, non-removable",40W wired,"Black, Space Silver, Cosmic Purple, Emerald Green",About 550 EUR
Huawei Mate 30 5G,,GSM / HSPA / LTE / 5G,GSM 850 / 900 / 1800 / 1900 ,HSDPA 800 / 850 / 900 / 1700(AWS) / 1900 / 2100 ,"1, 2, 3, 4, 5, 6, 7, 8, 9, 12, 17, 18, 19, 20, 26, 34, 38, 39, 40, 41","HSPA, LTE, 5G (2+ Gbps DL)",160.8 x 76.1 x 8.4 mm (6.33 x 3.00 x 0.33 in),196 g (6.91 oz),"Glass front, glass back, aluminum frame",Nano-SIM + Nano-SIM,"6.62 inches, 107.6 cm","1080 x 2340 pixels, 19.5:9 ratio (~389 ppi density)","Android 10, EMUI 10, no Google Play Services",Kirin 990 5G (7 nm+),Octa-core (2x2.86 GHz Cortex-A76 & 2x2.36 GHz Cortex-A76 & 4x1.95 GHz Cortex-A55),Mali-G76 MP16,Nano Memory (uses shared SIM slot),"128GB 6GB RAM, 128GB 8GB RAM, 256GB 8GB RAM","40 MP, f/1.8, 27mm (wide), 1/1.54"", PDAF,
8 MP, f/2.4, 80mm (telephoto), 1/4.0"", PDAF, OIS, 3x optical zoom,
16 MP, f/2.2, 17mm (ultrawide)","Laser AF, Leica optics, dual-LED dual-tone flash, panorama, HDR","4K@30/60fps, 1080p@30/60/120fps, 720p@960fps, gyro-EIS","24 MP, f/2.0, 26mm (wide), 1/2.8"", 0.9µm,
TOF 3D, (depth/biometrics sensor)",1080p@30fps,"Yes, with stereo speakers",Yes,"WLANWi-Fi 802.11 a/b/g/n/ac, dual-band, DLNA, Wi-Fi Direct","5.1, A2DP, aptX HD, LE",Yes,No,"USB Type-C 3.1, OTG","Li-Po 4200 mAh, non-removable",40W wired,"Black, Space Silver, Cosmic Purple, Emerald Green, Orange, Forest Green",About 650 EUR
Huawei Mate 30 Pro,,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 ,HSDPA 800 / 850 / 900 / 1700(AWS) / 1900 / 2100 ,"1, 2, 3, 4, 5, 6, 7, 8, 9, 12, 17, 18, 19, 20, 26, 28, 32, 34, 38, 39, 40, 41 - Global","HSPA, LTE",158.1 x 73.1 x 8.8 mm (6.22 x 2.88 x 0.35 in),198 g (6.98 oz),"Glass front (Gorilla Glass 6), glass back (Gorilla Glass 6), aluminum frame",Nano-SIM,"6.53 inches, 108.7 cm","1176 x 2400 pixels, 18.5:9 ratio (~409 ppi density)","Android 10, EMUI 11, no Google Play Services",Kirin 990 (7 nm),Octa-core (2x2.86 GHz Cortex-A76 & 2x2.09 GHz Cortex-A76 & 4x1.86 GHz Cortex-A55),Mali-G76 MP16,Nano Memory (uses shared SIM slot),"128GB 8GB RAM, 256GB 8GB RAM","40 MP, f/1.6, 27mm (wide), 1/1.7"", PDAF, OIS,
8 MP, f/2.4, 80mm (telephoto), 1/4.0"", PDAF, OIS, 3x optical zoom,
40 MP, f/1.8, 18mm (ultrawide), 1/1.54"", PDAF,
TOF 3D, (depth)","Leica optics, dual-LED dual-tone flash, panorama, HDR","4K@30/60fps, 1080p@30/60/120fps, 1080p@960fps, 720p@7680fps, gyro-EIS","32 MP, f/2.0, 26mm (wide), 1/2.8"", 0.8µm,
TOF 3D, (depth/biometrics sensor)",1080p@30fps,Yes,No,"WLANWi-Fi 802.11 a/b/g/n/ac, dual-band, DLNA, Wi-Fi Direct","5.1, A2DP, aptX HD, LE",Yes,No,"USB Type-C 3.1, OTG","Li-Po 4500 mAh, non-removable",40W wired,"Black, Space Silver, Cosmic Purple, Emerald Green",About 1290 EUR
Huawei Mate 30 Pro 5G,,GSM / HSPA / LTE / 5G,GSM 850 / 900 / 1800 / 1900 ,HSDPA 800 / 850 / 900 / 1700(AWS) / 1900 / 2100 ,"1, 2, 3, 4, 5, 6, 7, 8, 9, 12, 17, 18, 19, 20, 26, 28, 32, 34, 38, 39, 40, 41 - Global","HSPA, LTE, 5G (2+ Gbps DL)",158.1 x 73.1 x 8.8 mm (6.22 x 2.88 x 0.35 in),198 g (6.98 oz),"Glass front (Gorilla Glass 6), glass back (Gorilla Glass 6), aluminum frame",Nano-SIM + Nano-SIM,"6.53 inches, 108.7 cm","1176 x 2400 pixels, 18.5:9 ratio (~409 ppi density)","Android 10, EMUI 10, no Google Play Services",Kirin 990 5G (7 nm+),Octa-core (2x2.86 GHz Cortex-A76 & 2x2.36 GHz Cortex-A76 & 4x1.95 GHz Cortex-A55),Mali-G76 MP16,Nano Memory (uses shared SIM slot),"128GB 8GB RAM, 256GB 8GB RAM, 512GB 8GB RAM","40 MP, f/1.6, 27mm (wide), 1/1.7"", PDAF, OIS,
8 MP, f/2.4, 80mm (telephoto), 1/4.0"", PDAF, OIS, 3x optical zoom,
40 MP, f/1.8, 18mm (ultrawide), 1/1.54"", PDAF,
TOF 3D, (depth)","Leica optics, color spectrum sensor, dual-LED dual-tone flash, panorama, HDR","4K@30/60fps, 1080p@30/60/120fps, 1080p@960fps, 720p@7680fps, gyro-EIS","32 MP, f/2.0, 26mm (wide), 1/2.8"", 0.8µm,
TOF 3D, (depth/biometrics sensor)",1080p@30fps,Yes,No,"WLANWi-Fi 802.11 a/b/g/n/ac, dual-band, DLNA, Wi-Fi Direct","5.1, A2DP, aptX HD, LE",Yes,No,"USB Type-C 3.1, OTG","Li-Po 4500 mAh, non-removable",40W wired,"Black, Space Silver, Cosmic Purple, Emerald Green, Orange, Forest Green",About 1440 EUR
Huawei nova 2s,,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2, HSDPA, LTE,"HSPA 42.2/5.76 Mbps, LTE (3CA) Cat12 600/150 Mbps",156.9 x 75.1 x 7.5 mm (6.18 x 2.96 x 0.30 in),169 g (5.96 oz),"Glass front, aluminum back, aluminum frame",Nano-SIM + Nano-SIM,"6.0 inches, 92.4 cm","1080 x 2160 pixels, 18:9 ratio (~403 ppi density)","Android 8.0 (Oreo), EMUI 8",Kirin 960 (16 nm),Octa-core (4x2.4 GHz Cortex-A73 & 4x1.8 GHz Cortex-A53),Mali-G71 MP8,microSDXC (uses shared SIM slot),"64GB 4GB RAM, 64GB 6GB RAM, 128GB 6GB RAM","16 MP, f/1.8, PDAF,
20 MP B/W, f/1.8, 27mm (wide), 1/2.7""","LED flash, HDR, panorama","4K@30fps, 1080p@30fps","20 MP, f/2.0, (wide), 1/2.8"", 1.0µm,
2 MP, depth sensor",1080p@30fps,Yes,Yes,"WLANWi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct","4.2, A2DP, LE, aptX HD",Yes,No,"USB Type-C 2.0, OTG","Li-Po 3340 mAh, non-removable",18W wired,"Black, Gray, Red, Rose Gold, Light Blue",About 200 EUR
Huawei P smart,,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only),HSDPA 850 / 900 / 1900 / 2100 - LX1,"1, 3, 7, 8, 20 - LX1","HSPA 42.2/5.76 Mbps, LTE (2CA) Cat6 300/50 Mbps",150.1 x 72.1 x 7.5 mm (5.91 x 2.84 x 0.30 in),143 g (5.04 oz),"Glass front, aluminum back, aluminum frame",Nano-SIM,"5.65 inches, 82.4 cm","1080 x 2160 pixels, 18:9 ratio (~427 ppi density)","Android 8.0 (Oreo), EMUI 8",Kirin 659 (16 nm),Octa-core (4x2.36 GHz Cortex-A53 & 4x1.7 GHz Cortex-A53),Mali-T830 MP2,microSDXC (uses shared SIM slot),"32GB 3GB RAM, 64GB 4GB RAM","13 MP, AF,
2 MP, (depth)","LED flash, HDR, panorama",1080p@30fps,"8 MP, f/2.0",1080p@30fps,Yes,Yes,"WLANWi-Fi 802.11 b/g/n, Wi-Fi Direct","4.2, A2DP, LE",Yes (FIG-LX1 only),FM radio,microUSB 2.0,"Li-Po 3000 mAh, non-removable",,"Black, Blue, Gold, Rose Gold",About 170 EUR
Huawei MediaPad M5 8,,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 900 / 1900 / 2100 ,"1, 3, 5, 7, 8, 20","HSPA 42.2/5.76 Mbps, LTE (3CA) Cat12 600/150 Mbps",212.6 x 124.8 x 7.3 mm (8.37 x 4.91 x 0.29 in),316 g (11.15 oz),"Glass front, aluminum back, aluminum frame",Nano-SIM,"8.4 inches, 204.6 cm","2560 x 1600 pixels, 16:10 ratio (~359 ppi density)","Android 8.0 (Oreo), EMUI 8",Kirin 960s (16 nm),Octa-core (4x2.1 GHz Cortex-A73 & 4x1.8 GHz Cortex-A53),Mali-G71,microSDXC (dedicated slot),"32GB 4GB RAM, 64GB 4GB RAM, 128GB 4GB RAM","13 MP, PDAF","LED flash, HDR, panorama",1080p@30fps,8 MP,1080p@30fps,"Yes, with stereo speakers",No,"WLANWi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct","4.2, A2DP, LE",No,No,USB Type-C 2.0,"Li-Po 5100 mAh, non-removable",18W wired,"Space Gray, Champagne Gold",About 290 EUR
Huawei MediaPad M5 10,,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 900 / 1900 / 2100 ,"1, 3, 5, 7, 8, 20","HSPA 42.2/5.76 Mbps, LTE (3CA) Cat12 600/150 Mbps",258.7 x 171.8 x 7.3 mm (10.19 x 6.76 x 0.29 in),498 g (1.10 lb),"Glass front, aluminum back, aluminum frame",Nano-SIM,"10.8 inches, 338.2 cm","2560 x 1600 pixels, 16:10 ratio (~280 ppi density)","Android 8.0 (Oreo), EMUI 8",Kirin 960s (16 nm),Octa-core (4x2.1 GHz Cortex-A73 & 4x1.8 GHz Cortex-A53),Mali-G71,microSDXC (dedicated slot),"32GB 4GB RAM, 64GB 4GB RAM, 128GB 4GB RAM","13 MP, PDAF","HDR, panorama",1080p@30fps,8 MP,1080p@30fps,"Yes, with stereo speakers (4 speakers)",No,"WLANWi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct","4.2, A2DP, LE",No,No,USB Type-C 2.0,"Li-Po 7500 mAh, non-removable",18W wired,"Space Gray, Champagne Gold",About 290 EUR
Huawei MediaPad M5 10 (Pro),,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 900 / 1900 / 2100 ,"1, 3, 5, 7, 8, 20","HSPA 42.2/5.76 Mbps, LTE (3CA) Cat12 600/150 Mbps",258.7 x 171.8 x 7.3 mm (10.19 x 6.76 x 0.29 in),498 g (1.10 lb),"Glass front, aluminum back, aluminum frame",Nano-SIM,"10.8 inches, 338.2 cm","2560 x 1600 pixels, 16:10 ratio (~280 ppi density)","Android 8.0 (Oreo), EMUI 8",Kirin 960 (16 nm),Octa-core,,microSDXC (dedicated slot),"64GB 4GB RAM, 128GB 4GB RAM","13 MP, PDAF","HDR, panorama",1080p@30fps,8 MP,1080p@30fps,"Yes, with stereo speakers (4 speakers)",No,"WLANWi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct","4.2, A2DP, LE",No,No,USB Type-C 2.0,"Li-Po 7500 mAh, non-removable",18W wired,"Space Gray, Champagne Gold",About 390 EUR
Huawei Y9 (2018),,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 900 / 1900 / 2100 ,"1, 3, 7, 8, 20","HSPA 42.2/5.76 Mbps, LTE (2CA) Cat6 300/50 Mbps",157.2 x 75.3 x 7.9 mm (6.19 x 2.96 x 0.31 in),170 g (6.00 oz),"Glass front, aluminum back, aluminum frame",Nano-SIM + Nano-SIM,"5.93 inches, 90.7 cm","1080 x 2160 pixels, 18:9 ratio (~407 ppi density)","Android 8.0 (Oreo), EMUI 8",Kirin 659 (16 nm),Octa-core (4x2.36 GHz Cortex-A53 & 4x1.7 GHz Cortex-A53),Mali-T830 MP2,microSDXC (dedicated slot),"32GB 3GB RAM, 64GB 4GB RAM, 128GB 4GB RAM","16 MP, f/2.2, 27mm (wide), PDAF,
2 MP, (depth)","LED flash, panorama, HDR",1080p@30fps,"13 MP, f/2.0, 26mm (wide),
2 MP, depth sensor,
or,
16 MP, f/2.0, 26mm (wide), 1/3.06"", 1.0µm,
2 MP, depth sensor - FLA-LX2 only",1080p@30fps,Yes,Yes,"WLANWi-Fi 802.11 b/g/n, Wi-Fi Direct","4.2, A2DP, LE, aptX",No,FM radio,microUSB 2.0,"Li-Ion 4000 mAh, non-removable",,"Black, Gold, Blue",About 220 EUR
Huawei Y7 (2018),,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 900 / 1900 / 2100 ,"1, 3, 7, 8, 20","HSPA, LTE",158.3 x 76.7 x 7.8 mm (6.23 x 3.02 x 0.31 in),155 g (5.47 oz),,Nano-SIM,"5.99 inches, 92.6 cm","720 x 1440 pixels, 18:9 ratio (~269 ppi density)","Android 8.0 (Oreo), EMUI 8",Qualcomm MSM8937 Snapdragon 430 (28 nm),Octa-core 1.4 GHz Cortex-A53,Adreno 505,microSDXC (dedicated slot),16GB 2GB RAM,"13 MP, f/2.2, PDAF","LED flash, HDR, panorama",1080p@30fps,8 MP,1080p@30fps,Yes,Yes,"WLANWi-Fi 802.11 b/g/n, Wi-Fi Direct","4.2, A2DP, LE",Yes (LDN-L01 only),FM radio,microUSB 2.0,"Li-Ion 3000 mAh, non-removable",,"Black, Gold, Blue",About 150 EUR
Huawei Y7 Prime (2018),,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 900 / 1900 / 2100 ,"1, 3, 7, 8, 20","HSPA, LTE",158.3 x 76.7 x 7.8 mm (6.23 x 3.02 x 0.31 in),155 g (5.47 oz),,Nano-SIM + Nano-SIM,"5.99 inches, 92.6 cm","720 x 1440 pixels, 18:9 ratio (~269 ppi density)","Android 8.0 (Oreo), EMUI 8",Qualcomm MSM8937 Snapdragon 430 (28 nm),Octa-core 1.4 GHz Cortex-A53,Adreno 505,microSDXC (dedicated slot),"32GB 3GB RAM, 64GB 4GB RAM","13 MP, f/2.2, PDAF,
2 MP, (depth)","LED flash, HDR, panorama",1080p@30fps,"8 MP, f/2.0",1080p@30fps,Yes,Yes,"WLANWi-Fi 802.11 b/g/n, Wi-Fi Direct","4.2, A2DP, LE",Yes (LDN-TL10 only),FM radio,microUSB 2.0,"Li-Ion 3000 mAh, non-removable",,"Black, Gold, Blue",About 170 EUR
Huawei Y7 Pro (2018),,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 900 / 1900 / 2100 ,"1, 3, 7, 8, 20","HSPA, LTE",158.3 x 76.7 x 7.8 mm (6.23 x 3.02 x 0.31 in),155 g (5.47 oz),,Nano-SIM + Nano-SIM,"5.99 inches, 92.6 cm","720 x 1440 pixels, 18:9 ratio (~269 ppi density)","Android 8.0 (Oreo), EMUI 8",Qualcomm MSM8937 Snapdragon 430 (28 nm),Octa-core 1.4 GHz Cortex-A53,Adreno 505,microSDXC (dedicated slot),32GB 3GB RAM,"13 MP, f/2.2, PDAF,
2 MP, (depth)","LED flash, HDR, panorama",1080p@30fps,"8 MP, f/2.0",1080p@30fps,Yes,Yes,"WLANWi-Fi 802.11 b/g/n, Wi-Fi Direct","4.2, A2DP, LE",No,FM radio,microUSB 2.0,"Li-Ion 3000 mAh, non-removable",,"Black, Gold, Blue",About 150 EUR
Huawei P20 lite,,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 900 / 1900 / 2100 ,"1, 3, 7, 8, 20","HSPA 42.2/5.76 Mbps, LTE (2CA) Cat6 300/50 Mbps",148.6 x 71.2 x 7.4 mm (5.85 x 2.80 x 0.29 in),145 g (5.11 oz),"Glass front, glass back, aluminum frame",Nano-SIM,"5.84 inches, 85.1 cm","1080 x 2280 pixels, 19:9 ratio (~432 ppi density)","Android 8.0 (Oreo), upgradable to Android 9.0 (Pie), EMUI 9.0",Kirin 659 (16 nm),Octa-core (4x2.36 GHz Cortex-A53 & 4x1.7 GHz Cortex-A53),Mali-T830 MP2,microSDXC (uses shared SIM slot),"32GB 3GB RAM, 32GB 4GB RAM, 64GB 4GB RAM, 128GB 4GB RAM","16 MP, f/2.2, 1/3.1"", 1.0µm, PDAF,
2 MP, (depth)","LED flash, HDR, panorama",1080p@30fps,"16 MP, f/2.0, 28mm (wide), 1/2.8"", 1.12µm,
24 MP, f/2.0, 26mm (wide), 1/2.8"", 0.9µm (AL00 for India; TL00 for China)",1080p@30fps,Yes,Yes,"WLANWi-Fi 802.11 b/g/n (LX2/LX3) or a/b/g/n/ac (LX1/LX2J), Wi-Fi Direct","4.2, A2DP, LE, EDR, aptX HD",Yes (LX1 only),FM radio,"USB Type-C 2.0, OTG","Li-Po 3000 mAh, non-removable",18W wired,"Klein Blue, Sakura Pink, Midnight Black",About 240 EUR
Huawei P20,,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 900 / 1900 / 2100 ,"1, 3, 7, 8, 20","HSPA 42.2/5.76 Mbps, LTE (3CA) Cat16 1024/150 Mbps",149.1 x 70.8 x 7.7 mm (5.87 x 2.79 x 0.30 in),165 g (5.82 oz),"Glass front, glass back, aluminum frame",Nano-SIM,"5.8 inches, 84.9 cm","1080 x 2240 pixels, 18.7:9 ratio (~429 ppi density)","Android 8.1 (Oreo), upgradable to Android 9.0 (Pie), EMUI 9.1",Kirin 970 (10 nm),Octa-core (4x2.4 GHz Cortex-A73 & 4x1.8 GHz Cortex-A53),Mali-G72 MP12,No,"64GB 4GB RAM, 64GB 6GB RAM, 128GB 4GB RAM, 128GB 6GB RAM","12 MP, f/1.8, 27mm (wide), 1/2.3"", 1.55µm, PDAF, OIS,
20 MP B/W, f/1.6, 27mm (wide), 1/2.7"", PDAF","Laser AF, color spectrum sensor, Leica optics, LED flash, HDR, panorama","4K@30fps, 1080p@60fps, 1080p@30fps (gyro-EIS), 720p@960fps","24 MP, f/2.0, 26mm (wide), 1/2.8"", 0.9µm",1080p@30fps,Yes,No,"WLANWi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct","4.2, A2DP, LE, EDR, aptX HD",Yes,No,USB Type-C 3.1,"Li-Po 3400 mAh, non-removable",22.5W wired,"Twilight, Black, Midnight Blue, Pink Gold",About 330 EUR
Huawei P20 Pro,,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 900 / 1900 / 2100 ,"1, 2, 3, 4, 5, 6, 7, 8, 9, 12, 17, 18, 19, 20, 26, 28, 32, 34, 38, 39, 40","HSPA 42.2/5.76 Mbps, LTE (3CA) Cat16 1024/150 Mbps",155 x 73.9 x 7.8 mm (6.10 x 2.91 x 0.31 in),180 g (6.35 oz),"Glass front (Gorilla Glass 5), glass back, aluminum frame",Nano-SIM,"6.1 inches, 93.9 cm","1080 x 2240 pixels, 18.7:9 ratio (~408 ppi density)","Android 8.1 (Oreo), upgradable to Android 10, EMUI 12",Kirin 970 (10 nm),Octa-core (4x2.4 GHz Cortex-A73 & 4x1.8 GHz Cortex-A53),Mali-G72 MP12,No,"64GB 6GB RAM, 128GB 6GB RAM, 128GB 8GB RAM, 256GB 6GB RAM, 256GB 8GB RAM","40 MP, f/1.8, 27mm (wide), 1/1.7"", PDAF, OIS,
8 MP, f/2.4, 80mm (telephoto), 1/4.0"", PDAF, OIS, 3x optical zoom,
20 MP B/W, f/1.6, 27mm (wide), 1/2.7""","Laser AF, color spectrum sensor, Leica optics, LED flash, HDR, panorama","4K@30fps, 1080p@60fps, 1080p@30fps (gyro-EIS), 720p@960fps","24 MP, f/2.0, 26mm (wide), 1/2.8"", 0.9µm",1080p@30fps,"Yes, with stereo speakers",No,"WLANWi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct","4.2, A2DP, LE, EDR, aptX HD",Yes,No,USB Type-C 3.1,"Li-Po 4000 mAh, non-removable","22.5W wired, 58% in 30 min","Black, Gold",About 410 EUR
Huawei Mate RS Porsche Design,,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100 ,"1, 2, 3, 4, 5, 6, 7, 8, 9, 12, 17, 18, 19, 20, 26, 28, 34, 38, 39, 40","HSPA 42.2/5.76 Mbps, LTE (3CA) Cat18 1200/150 Mbps",152.9 x 72.5 x 8.5 mm (6.02 x 2.85 x 0.33 in),183 g (6.46 oz),,Nano-SIM + Nano-SIM,"6.0 inches, 92.6 cm","1440 x 2880 pixels, 18:9 ratio (~538 ppi density)","Android 8.1 (Oreo), EMUI 9.1",Kirin 970 (10 nm),Octa-core (4x2.4 GHz Cortex-A73 & 4x1.8 GHz Cortex-A53),Mali-G72 MP12,No,"256GB 6GB RAM, 512GB 6GB RAM","40 MP, f/1.8, 27mm (wide), 1/1.7"", PDAF, OIS,
8 MP, f/2.4, 80mm (telephoto), 1/4.0"", PDAF, OIS, 3x optical zoom,
20 MP B/W, f/1.6, 27mm (wide), 1/2.7"", AF","Laser AF, Leica optics, dual-LED dual-tone flash, HDR, panorama","4K@30fps, 1080p, 720p@960fps","24 MP, f/2.0, 26mm (wide), 1/2.8"", 0.9µm, AF",1080p@30fps,"Yes, with stereo speakers",No,"WLANWi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct","4.2, A2DP, LE, EDR, aptX HD",Yes,No,USB Type-C 3.1,"Li-Po 4000 mAh, non-removable","22.5W wired, 58% in 30 min","Black, Red",About 1300 EUR
Huawei Y6 (2018),,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 900 / 1900 / 2100 ,"1, 3, 7, 8, 20","HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps",152.4 x 73 x 7.8 mm (6.00 x 2.87 x 0.31 in),150 g (5.29 oz),,Nano-SIM + Nano-SIM,"5.7 inches, 83.8 cm","720 x 1440 pixels, 18:9 ratio (~282 ppi density)","Android 8.0 (Oreo), EMUI 8",Qualcomm MSM8917 Snapdragon 425 (28 nm),Quad-core 1.4 GHz Cortex-A53,Adreno 308,microSDXC (dedicated slot),"16GB 2GB RAM, 16GB 3GB RAM","13 MP, PDAF","LED flash, HDR, panorama",1080p@30fps,5 MP,720p@30fps,Yes,Yes,"WLANWi-Fi 802.11 b/g/n, Wi-Fi Direct","v4.2, A2DP, LE",Yes (ATU-L11 only),FM radio,microUSB 2.0,"Li-Ion 3000 mAh, non-removable",,"Black, Gold, Blue",About 150 EUR
Huawei Y6 Prime (2018),,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 900 / 1900 / 2100 ,"1, 3, 5, 7, 8, 20","HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps",152.4 x 73 x 7.8 mm (6.00 x 2.87 x 0.31 in),150 g (5.29 oz),,Nano-SIM + Nano-SIM,"5.7 inches, 83.8 cm","720 x 1440 pixels, 18:9 ratio (~282 ppi density)","Android 8.0 (Oreo), EMUI 8",Qualcomm MSM8917 Snapdragon 425 (28 nm),Quad-core 1.4 GHz Cortex-A53,Adreno 308,microSDXC (dedicated slot),"16GB 2GB RAM, 32GB 3GB RAM","13 MP, PDAF","LED flash, HDR, panorama",1080p@30fps,8 MP,1080p@30fps,Yes,Yes,"WLANWi-Fi 802.11 b/g/n, Wi-Fi Direct","v4.2, A2DP, LE",Yes (ATU-L11 only),FM radio,microUSB 2.0,"Li-Ion 3000 mAh, non-removable",,"Black, Gold, Blue",About 140 EUR
Huawei Y3 (2018),,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 900 / 1900 / 2100 ,"1, 3, 7, 8, 20","HSPA, LTE",145.1 x 73.7 x 9.5 mm (5.71 x 2.90 x 0.37 in),175 g (6.17 oz),"Glass front, plastic back, plastic frame","Single SIM (Micro-SIM) or Dual SIM (Micro-SIM, dual stand-by)","5.0 inches, 68.9 cm","480 x 854 pixels, 16:9 ratio (~196 ppi density)",Android 8.0 Oreo (Go edition),Mediatek MT6737M (28 nm),Quad-core 1.1 GHz Cortex-A53,Mali-T720MP2,microSDXC (dedicated slot),8GB 1GB RAM,"8 MP, f/2.0, AF",LED flash,720p@30fps,2 MP,,Yes,Yes,WLANWi-Fi 802.11 b/g/n,"4.0, A2DP",No,FM radio,microUSB 2.0,"Li-Ion 2280 mAh, non-removable",,"Gold, White, Gray",About 90 EUR
Huawei G7 Plus,,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 2100 , LTE,"HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps",152.5 x 76.5 x 7.5 mm (6.00 x 3.01 x 0.30 in),167 g (5.89 oz),,Hybrid Dual SIM,"5.5 inches, 83.4 cm","1080 x 1920 pixels, 16:9 ratio (~401 ppi density)","Android 5.1 (Lollipop), upgradable to 6.0 (Marshmallow), EMUI 3.1",Qualcomm MSM8939 Snapdragon 615 (28 nm),Octa-core (4x1.5 GHz Cortex-A53 & 4x1.2 GHz Cortex-A53),Adreno 405,microSDXC (uses shared SIM slot),32GB 3GB RAM,"13 MP, f/2.0, AF, OIS","Dual-LED dual-tone flash, panorama, HDR",1080p@30fps,5 MP,,Yes,Yes,WLANWi-Fi 802.11 b/g/n,"4.0, A2DP, LE",No,FM radio,microUSB 2.0,"Li-Ion 3000 mAh, non-removable",,"Gray, Silver, Gold",About 200 EUR
